"ANO_CMPT","MES_CMPT","CNES","Name_CNES","num_dias_perman_hosp","num_motivos_saida_hosp","num_dias_perman_clinica","num_motivos_saida_clinica","num_dias_perman_cirurgica","num_motivos_saida_cirurgica","num_partos_cesareos","num_partos_total","N_dias_em_UTI","N_CIRURGIAS_APRE","N_Internacoes_H","N_leitos_UTI","N_leitos_hosp_sem_leitos_hosp_dia"
"2020","06","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2738,211,1982,140,607,65,0,0,504,223,271,17,121
"2020","06","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",6924,978,4079,514,2699,455,138,234,676,1454,1025,40,370
"2020","06","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",4195,327,3018,217,1149,109,59,107,548,146,367,35,199
"2020","06","2295415","HU Gaffree e Guinle (HUGG-Unirio)",3281,392,2324,208,954,182,36,82,498,243,422,21,211
"2020","06","2332981","HU João de Barros Barreto (HUJBB-UFPA)",2909,179,2078,143,831,36,0,0,313,77,223,25,296
"2020","06","2338424","HC da Universidade Federal de Goiás (HC-UFG)",3985,511,3004,368,971,142,13,19,773,279,531,41,249
"2020","06","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",8509,1288,5860,781,2135,466,144,324,1483,696,1382,124,666
"2020","06","2400243","HU Lauro Wanderley (HULW-UFPB)",4743,580,3640,369,1101,210,133,250,526,395,667,24,190
"2020","06","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3619,731,2285,391,1334,340,286,480,830,366,791,26,128
"2020","06","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4490,926,3222,551,1268,375,288,450,745,392,958,28,254
"2020","06","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",115,24,115,24,0,0,0,0,0,0,24,6,25
"2020","06","2561492","HU Walter Cantídio (HUWC-UFC)",2264,193,1686,106,296,63,0,0,382,102,258,21,203
"2020","06","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",5012,551,2886,266,1677,254,0,0,551,336,616,24,235
"2020","06","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1289,145,785,85,504,60,11,18,357,73,149,26,120
"2020","06","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",3464,279,2716,211,746,67,0,0,709,279,343,31,177
"2020","06","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",21,21,0,0,13,13,0,0,0,16,21,NA,21
"2020","06","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",4651,712,3421,458,1193,252,112,282,953,262,731,26,169
"2020","06","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",3276,573,2302,333,965,239,176,342,575,276,598,39,185
"2020","06","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",2201,190,1228,100,973,90,25,40,590,106,219,95,494
"2020","06","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4440,790,2575,466,1777,317,118,248,398,501,876,40,248
"2020","06","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",6481,543,4103,308,2361,234,0,0,585,456,603,45,222
"2020","06","3654826","Hospital de Doenças Tropicais (HDT-UFT)",648,92,648,92,0,0,0,0,0,0,96,NA,48
"2020","06","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1220,373,882,229,338,144,116,266,0,147,381,5,63
"2020","06","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",3523,512,2457,287,1062,220,58,85,718,282,566,36,267
"2020","06","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1053,244,1053,244,0,0,0,0,0,0,244,10,77
"2020","06","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3148,413,1459,160,1689,253,0,0,497,678,458,21,150
"2020","06","6568343","Hospital Universitário de Lagarto (HUL-UFS)",1016,112,833,72,183,40,0,0,138,97,124,30,117
"2020","07","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",3588,533,2759,348,829,185,96,156,810,244,641,38,368
"2020","07","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",1219,97,1179,90,40,7,0,0,430,14,97,24,151
"2020","07","0003816","HU Professor Edgard Santos (Hupes-UFBA)",9478,669,8208,500,1180,160,0,0,933,283,839,35,283
"2020","07","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1398,212,998,102,400,110,55,100,399,113,239,10,66
"2020","07","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4716,655,2979,354,1737,301,42,83,689,398,703,38,207
"2020","07","0010510","HU da Universidade de Brasília (HUB-UnB)",3601,974,2470,662,1096,308,110,231,366,955,1080,39,211
"2020","07","0012505","HU Antônio Pedro (HUAP-UFF)",3549,359,2536,253,946,103,22,33,669,143,375,34,234
"2020","07","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9753,1147,7447,728,1763,343,65,142,1711,518,1361,99,455
"2020","07","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",2788,443,1912,239,869,203,96,152,665,272,536,67,286
"2020","07","2017644","HU Getúlio Vargas (HUGV-UFAM)",2067,286,1368,144,695,140,0,0,426,168,302,30,147
"2020","07","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",10098,1579,5170,727,4850,841,145,222,1104,2231,1688,76,506
"2020","07","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",5300,614,3003,331,2286,281,46,79,782,399,685,40,292
"2020","07","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2889,252,2138,140,750,111,0,0,316,276,319,17,121
"2020","07","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8794,1116,5857,626,2866,487,129,208,1281,1574,1169,45,375
"2020","07","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3542,302,2417,190,1113,111,59,98,369,142,328,35,199
"2020","07","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2861,433,2121,279,716,154,76,146,487,186,453,23,239
"2020","07","2332981","HU João de Barros Barreto (HUJBB-UFPA)",2317,168,1995,123,322,45,0,0,286,71,193,25,296
"2020","07","2338424","HC da Universidade Federal de Goiás (HC-UFG)",2994,477,2081,314,891,162,37,44,400,254,497,41,249
"2020","07","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9003,1227,6052,808,2593,394,106,274,1904,733,1378,124,666
"2020","07","2400243","HU Lauro Wanderley (HULW-UFPB)",3391,500,2165,284,1211,216,139,246,337,484,543,24,190
"2020","07","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4133,730,2837,369,1296,361,304,488,808,389,797,26,128
"2020","07","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4499,946,3151,565,1348,381,278,439,489,395,969,28,254
"2020","07","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",171,35,171,35,0,0,0,0,41,0,35,6,25
"2020","07","2561492","HU Walter Cantídio (HUWC-UFC)",2839,284,1798,137,567,117,0,0,185,189,361,21,203
"2020","07","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",7514,676,5149,422,1908,221,0,0,1077,359,795,24,235
"2020","07","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1532,181,1106,114,426,67,38,58,362,69,181,26,120
"2020","07","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2856,229,2279,170,577,59,0,0,575,269,282,31,177
"2020","07","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",22,22,0,0,22,22,0,0,0,22,22,NA,21
"2020","07","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",3173,428,2384,262,747,164,83,151,625,177,436,26,181
"2020","07","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",2388,436,1646,257,742,179,135,252,456,205,451,39,185
"2020","07","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",6050,634,4280,403,1676,226,105,237,1212,248,679,95,494
"2020","07","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",3948,726,2728,503,1067,216,59,192,336,353,826,40,258
"2020","07","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4553,407,2996,273,1546,133,0,0,1339,205,451,45,222
"2020","07","3654826","Hospital de Doenças Tropicais (HDT-UFT)",571,94,571,94,0,0,0,0,0,0,95,NA,48
"2020","07","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1105,300,786,178,319,122,107,218,0,124,309,5,67
"2020","07","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",4607,657,3038,348,1554,304,71,93,833,419,759,36,267
"2020","07","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",963,229,963,229,0,0,0,0,0,0,229,10,77
"2020","07","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",4223,661,1593,216,2630,445,0,0,386,871,773,21,150
"2020","07","6568343","Hospital Universitário de Lagarto (HUL-UFS)",636,138,470,86,166,52,0,0,50,131,148,40,130
"2020","08","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",4347,833,3073,507,1270,323,192,303,426,395,930,38,368
"2020","08","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2001,168,1664,133,337,35,0,0,579,45,179,24,151
"2020","08","0003816","HU Professor Edgard Santos (Hupes-UFBA)",8731,657,7577,477,1070,174,0,0,639,303,839,35,283
"2020","08","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1484,225,1101,104,383,121,65,108,273,131,262,12,68
"2020","08","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4716,720,2714,371,2001,348,82,158,590,411,741,38,207
"2020","08","0010510","HU da Universidade de Brasília (HUB-UnB)",2922,607,2191,411,722,194,59,134,300,661,699,39,211
"2020","08","0012505","HU Antônio Pedro (HUAP-UFF)",4869,495,3799,336,1014,153,17,23,952,203,509,34,234
"2020","08","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",10164,1433,7447,821,2023,516,95,189,1268,745,1742,83,439
"2020","08","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3389,596,2482,350,904,245,103,197,480,286,677,67,286
"2020","08","2017644","HU Getúlio Vargas (HUGV-UFAM)",1695,245,1096,102,597,142,0,0,344,165,253,12,129
"2020","08","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",10850,1529,5825,691,4937,834,165,236,1556,2160,1701,76,506
"2020","08","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6658,762,3650,381,2979,378,52,97,989,576,826,40,292
"2020","08","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2607,190,2061,125,451,63,0,0,367,116,258,17,121
"2020","08","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8752,1154,5529,642,3127,502,124,200,1081,1647,1199,45,375
"2020","08","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3487,298,2739,217,748,81,33,53,622,98,318,35,199
"2020","08","2295415","HU Gaffree e Guinle (HUGG-Unirio)",1652,290,1017,140,635,147,33,66,270,193,308,23,239
"2020","08","2332981","HU João de Barros Barreto (HUJBB-UFPA)",3095,203,2495,117,600,86,0,0,353,173,249,25,296
"2020","08","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4637,557,3350,395,1285,161,22,33,1036,383,580,33,241
"2020","08","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",7792,1015,5652,673,2018,326,54,180,1517,637,1116,124,666
"2020","08","2400243","HU Lauro Wanderley (HULW-UFPB)",5143,776,3535,471,1508,301,189,360,460,541,850,24,190
"2020","08","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3607,599,2332,297,1275,302,242,350,829,332,656,26,127
"2020","08","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5122,1002,3636,568,1486,434,275,433,1023,494,1067,28,254
"2020","08","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",144,34,144,34,0,0,0,0,38,0,34,1,28
"2020","08","2561492","HU Walter Cantídio (HUWC-UFC)",3377,429,1910,165,935,194,0,0,192,361,581,21,203
"2020","08","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",6651,619,4395,372,1758,215,0,0,985,369,731,24,235
"2020","08","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1965,171,1468,126,497,45,24,36,668,54,183,26,120
"2020","08","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2325,245,1935,166,385,75,0,0,567,199,298,31,177
"2020","08","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",29,30,0,0,28,29,0,0,0,32,30,NA,21
"2020","08","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2696,461,1967,279,729,182,104,188,575,190,468,26,185
"2020","08","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",3744,506,2900,323,801,181,120,233,818,214,529,44,190
"2020","08","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",7215,1074,4269,495,2787,566,205,353,1225,620,1121,95,494
"2020","08","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",3072,633,1814,408,1242,223,89,215,437,423,733,40,258
"2020","08","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4412,357,2756,202,1655,154,0,0,1066,266,409,45,222
"2020","08","3654826","Hospital de Doenças Tropicais (HDT-UFT)",736,87,736,87,0,0,0,0,0,0,89,NA,48
"2020","08","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1163,323,850,178,313,145,113,232,0,146,333,5,67
"2020","08","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",4194,680,2806,333,1378,337,52,93,799,425,746,36,267
"2020","08","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1032,257,1032,257,0,0,0,0,30,0,257,10,77
"2020","08","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",5757,927,2323,307,3434,620,0,0,929,1534,1042,21,150
"2020","08","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2159,272,1723,216,436,56,0,0,246,869,294,40,130
"2020","09","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",4419,783,3290,487,1126,296,123,223,469,414,960,38,368
"2020","09","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",1202,144,1030,77,172,67,0,0,237,82,153,24,146
"2020","09","0003816","HU Professor Edgard Santos (Hupes-UFBA)",5631,461,4707,265,828,186,0,0,457,275,606,35,283
"2020","09","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",867,162,616,85,251,77,42,79,135,80,178,10,66
"2020","09","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4382,560,2645,304,1726,254,39,90,596,374,631,38,207
"2020","09","0010510","HU da Universidade de Brasília (HUB-UnB)",2762,645,2150,435,587,204,70,140,155,635,718,39,211
"2020","09","0012505","HU Antônio Pedro (HUAP-UFF)",3892,402,3006,285,853,115,11,23,888,153,411,34,234
"2020","09","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",8448,1074,6408,630,1409,366,73,156,1353,532,1307,83,439
"2020","09","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",4006,569,3102,341,894,226,112,151,1079,305,679,67,295
"2020","09","2017644","HU Getúlio Vargas (HUGV-UFAM)",1841,281,1011,96,828,184,0,0,356,242,306,12,129
"2020","09","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",10878,1525,5945,749,4862,766,158,259,1136,1989,1729,76,506
"2020","09","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6334,729,3557,381,2772,347,40,93,764,529,814,40,292
"2020","09","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2839,194,2166,106,549,84,0,0,416,219,267,17,121
"2020","09","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",7753,992,5306,583,2388,399,88,162,1031,1408,1047,45,375
"2020","09","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",2671,265,2175,199,456,64,32,70,443,76,287,35,199
"2020","09","2295415","HU Gaffree e Guinle (HUGG-Unirio)",1889,304,1387,132,501,169,27,57,75,287,327,23,239
"2020","09","2332981","HU João de Barros Barreto (HUJBB-UFPA)",3530,226,2801,148,729,78,0,0,230,153,267,25,296
"2020","09","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4015,520,2781,343,1227,176,20,31,917,305,531,33,241
"2020","09","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",7353,1119,5321,775,1736,333,108,293,1283,519,1248,124,666
"2020","09","2400243","HU Lauro Wanderley (HULW-UFPB)",4338,676,2874,365,1464,311,177,293,512,619,726,24,190
"2020","09","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3715,548,2709,298,1006,250,222,313,927,270,589,26,127
"2020","09","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5996,1040,4539,615,1457,425,247,429,845,527,1131,28,254
"2020","09","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",102,41,95,35,7,6,0,0,24,10,43,1,30
"2020","09","2561492","HU Walter Cantídio (HUWC-UFC)",2753,370,1373,125,900,204,0,0,260,309,450,21,203
"2020","09","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",3513,502,2227,259,1099,219,0,0,460,297,557,24,235
"2020","09","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2224,203,1684,123,540,80,35,42,749,98,215,26,120
"2020","09","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2678,323,2214,180,462,142,0,0,582,266,353,31,177
"2020","09","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",134,86,0,0,133,84,0,0,0,103,86,NA,21
"2020","09","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2680,434,1922,266,758,168,65,115,260,189,447,26,185
"2020","09","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",2264,494,1624,283,640,211,157,280,302,241,509,44,190
"2020","09","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",7363,1031,4583,495,2625,529,165,278,1429,586,1100,55,454
"2020","09","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4601,910,3162,583,1412,325,108,228,514,458,975,40,258
"2020","09","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4767,353,2864,173,1897,180,0,0,836,375,430,45,222
"2020","09","3654826","Hospital de Doenças Tropicais (HDT-UFT)",663,74,663,74,0,0,0,0,0,0,74,NA,48
"2020","09","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",910,287,569,143,341,144,115,194,0,147,291,5,67
"2020","09","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",4305,631,2710,306,1592,316,43,56,700,439,709,36,267
"2020","09","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",707,205,707,205,0,0,0,0,0,0,205,10,77
"2020","09","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",4250,592,2454,301,1796,291,0,0,516,515,655,21,150
"2020","09","6568343","Hospital Universitário de Lagarto (HUL-UFS)",1484,212,1276,153,201,58,0,0,252,239,224,40,130
"2020","10","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",5509,826,4375,510,1133,314,79,134,582,431,981,20,345
"2020","10","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",1455,174,1118,69,321,104,0,0,176,151,184,24,146
"2020","10","0003816","HU Professor Edgard Santos (Hupes-UFBA)",5571,478,4819,288,681,175,0,0,323,256,571,35,283
"2020","10","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",866,131,638,59,228,72,36,66,161,78,156,10,66
"2020","10","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4760,623,3233,381,1520,241,56,140,518,339,681,38,207
"2020","10","0010510","HU da Universidade de Brasília (HUB-UnB)",3719,694,2783,376,930,316,92,242,290,1047,835,39,211
"2020","10","0012505","HU Antônio Pedro (HUAP-UFF)",3314,321,2087,173,1208,146,12,19,682,187,339,34,234
"2020","10","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",7290,1119,5648,613,1339,446,83,153,1361,618,1268,83,439
"2020","10","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3771,452,2867,283,904,169,63,104,902,223,545,67,295
"2020","10","2017644","HU Getúlio Vargas (HUGV-UFAM)",1512,273,719,81,793,192,0,0,199,243,287,12,129
"2020","10","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11248,1563,5736,722,5352,830,141,214,1099,2172,1764,76,506
"2020","10","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6781,826,3632,431,3114,390,53,111,854,600,923,40,292
"2020","10","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2213,230,1656,120,501,106,0,0,193,183,278,17,121
"2020","10","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8417,977,5545,577,2740,390,113,180,1004,1875,1021,45,375
"2020","10","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",2939,260,2268,178,671,82,25,45,513,102,292,35,199
"2020","10","2295415","HU Gaffree e Guinle (HUGG-Unirio)",1280,312,593,49,665,239,9,19,234,478,334,23,239
"2020","10","2332981","HU João de Barros Barreto (HUJBB-UFPA)",2904,194,2433,120,471,74,0,0,257,137,237,25,296
"2020","10","2338424","HC da Universidade Federal de Goiás (HC-UFG)",3669,514,2532,333,1137,181,27,33,858,309,529,33,241
"2020","10","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",8740,1352,6418,878,2022,455,127,302,1950,662,1459,124,666
"2020","10","2400243","HU Lauro Wanderley (HULW-UFPB)",5197,624,3942,360,1254,264,130,231,974,464,699,24,196
"2020","10","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3443,609,2296,295,1147,314,222,321,762,336,642,26,127
"2020","10","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4654,889,3537,513,1117,376,223,364,568,454,951,28,254
"2020","10","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",217,86,141,39,76,47,0,0,8,66,86,1,30
"2020","10","2561492","HU Walter Cantídio (HUWC-UFC)",3763,388,2177,149,1034,197,0,0,610,316,496,21,203
"2020","10","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4155,430,2580,193,1396,224,1,1,554,300,497,24,235
