"ANO_CMPT","MES_CMPT","CNES","Name_CNES","Indicador","Nome_Indicador"
"2020","07","2295415","HU Gaffree e Guinle (HUGG-Unirio)","186","Número de Cirurgias Apresentadas"
"2020","07","2332981","HU João de Barros Barreto (HUJBB-UFPA)","71","Número de Cirurgias Apresentadas"
"2020","07","2338424","HC da Universidade Federal de Goiás (HC-UFG)","254","Número de Cirurgias Apresentadas"
"2020","07","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","733","Número de Cirurgias Apresentadas"
"2020","07","2400243","HU Lauro Wanderley (HULW-UFPB)","484","Número de Cirurgias Apresentadas"
"2020","07","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","389","Número de Cirurgias Apresentadas"
"2020","07","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","395","Número de Cirurgias Apresentadas"
"2020","07","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","0","Número de Cirurgias Apresentadas"
"2020","07","2561492","HU Walter Cantídio (HUWC-UFC)","189","Número de Cirurgias Apresentadas"
"2020","07","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","359","Número de Cirurgias Apresentadas"
"2020","07","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","69","Número de Cirurgias Apresentadas"
"2020","07","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","269","Número de Cirurgias Apresentadas"
"2020","07","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","22","Número de Cirurgias Apresentadas"
"2020","07","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","177","Número de Cirurgias Apresentadas"
"2020","07","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","205","Número de Cirurgias Apresentadas"
"2020","07","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","248","Número de Cirurgias Apresentadas"
"2020","07","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","353","Número de Cirurgias Apresentadas"
"2020","07","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","205","Número de Cirurgias Apresentadas"
"2020","07","3654826","Hospital de Doenças Tropicais (HDT-UFT)","0","Número de Cirurgias Apresentadas"
"2020","07","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","124","Número de Cirurgias Apresentadas"
"2020","07","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","419","Número de Cirurgias Apresentadas"
"2020","07","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","0","Número de Cirurgias Apresentadas"
"2020","07","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","871","Número de Cirurgias Apresentadas"
"2020","07","6568343","Hospital Universitário de Lagarto (HUL-UFS)","131","Número de Cirurgias Apresentadas"
"2020","08","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","395","Número de Cirurgias Apresentadas"
"2020","08","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","45","Número de Cirurgias Apresentadas"
"2020","08","0003816","HU Professor Edgard Santos (Hupes-UFBA)","303","Número de Cirurgias Apresentadas"
"2020","08","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","131","Número de Cirurgias Apresentadas"
"2020","08","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","411","Número de Cirurgias Apresentadas"
"2020","08","0010510","HU da Universidade de Brasília (HUB-UnB)","661","Número de Cirurgias Apresentadas"
"2020","08","0012505","HU Antônio Pedro (HUAP-UFF)","203","Número de Cirurgias Apresentadas"
"2020","08","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","745","Número de Cirurgias Apresentadas"
"2020","08","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","286","Número de Cirurgias Apresentadas"
"2020","08","2017644","HU Getúlio Vargas (HUGV-UFAM)","165","Número de Cirurgias Apresentadas"
"2020","08","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","2160","Número de Cirurgias Apresentadas"
"2020","08","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","576","Número de Cirurgias Apresentadas"
"2020","08","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","116","Número de Cirurgias Apresentadas"
"2020","08","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1647","Número de Cirurgias Apresentadas"
"2020","08","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","98","Número de Cirurgias Apresentadas"
"2020","08","2295415","HU Gaffree e Guinle (HUGG-Unirio)","193","Número de Cirurgias Apresentadas"
"2020","08","2332981","HU João de Barros Barreto (HUJBB-UFPA)","173","Número de Cirurgias Apresentadas"
"2020","08","2338424","HC da Universidade Federal de Goiás (HC-UFG)","383","Número de Cirurgias Apresentadas"
"2020","08","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","637","Número de Cirurgias Apresentadas"
"2020","08","2400243","HU Lauro Wanderley (HULW-UFPB)","541","Número de Cirurgias Apresentadas"
"2020","08","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","332","Número de Cirurgias Apresentadas"
"2020","08","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","494","Número de Cirurgias Apresentadas"
"2020","08","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","0","Número de Cirurgias Apresentadas"
"2020","08","2561492","HU Walter Cantídio (HUWC-UFC)","361","Número de Cirurgias Apresentadas"
"2020","08","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","369","Número de Cirurgias Apresentadas"
"2020","08","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","54","Número de Cirurgias Apresentadas"
"2020","08","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","199","Número de Cirurgias Apresentadas"
"2020","08","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","32","Número de Cirurgias Apresentadas"
"2020","08","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","190","Número de Cirurgias Apresentadas"
"2020","08","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","214","Número de Cirurgias Apresentadas"
"2020","08","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","620","Número de Cirurgias Apresentadas"
"2020","08","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","423","Número de Cirurgias Apresentadas"
"2020","08","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","266","Número de Cirurgias Apresentadas"
"2020","08","3654826","Hospital de Doenças Tropicais (HDT-UFT)","0","Número de Cirurgias Apresentadas"
"2020","08","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","146","Número de Cirurgias Apresentadas"
"2020","08","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","425","Número de Cirurgias Apresentadas"
"2020","08","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","0","Número de Cirurgias Apresentadas"
"2020","08","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","1534","Número de Cirurgias Apresentadas"
"2020","08","6568343","Hospital Universitário de Lagarto (HUL-UFS)","869","Número de Cirurgias Apresentadas"
"2020","09","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","414","Número de Cirurgias Apresentadas"
"2020","09","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","82","Número de Cirurgias Apresentadas"
"2020","09","0003816","HU Professor Edgard Santos (Hupes-UFBA)","275","Número de Cirurgias Apresentadas"
"2020","09","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","80","Número de Cirurgias Apresentadas"
"2020","09","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","374","Número de Cirurgias Apresentadas"
"2020","09","0010510","HU da Universidade de Brasília (HUB-UnB)","635","Número de Cirurgias Apresentadas"
"2020","09","0012505","HU Antônio Pedro (HUAP-UFF)","153","Número de Cirurgias Apresentadas"
"2020","09","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","532","Número de Cirurgias Apresentadas"
"2020","09","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","305","Número de Cirurgias Apresentadas"
"2020","09","2017644","HU Getúlio Vargas (HUGV-UFAM)","242","Número de Cirurgias Apresentadas"
"2020","09","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","1989","Número de Cirurgias Apresentadas"
"2020","09","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","529","Número de Cirurgias Apresentadas"
"2020","09","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","219","Número de Cirurgias Apresentadas"
"2020","09","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1408","Número de Cirurgias Apresentadas"
"2020","09","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","76","Número de Cirurgias Apresentadas"
"2020","09","2295415","HU Gaffree e Guinle (HUGG-Unirio)","287","Número de Cirurgias Apresentadas"
"2020","09","2332981","HU João de Barros Barreto (HUJBB-UFPA)","153","Número de Cirurgias Apresentadas"
"2020","09","2338424","HC da Universidade Federal de Goiás (HC-UFG)","305","Número de Cirurgias Apresentadas"
"2020","09","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","519","Número de Cirurgias Apresentadas"
"2020","09","2400243","HU Lauro Wanderley (HULW-UFPB)","619","Número de Cirurgias Apresentadas"
"2020","09","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","270","Número de Cirurgias Apresentadas"
"2020","09","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","527","Número de Cirurgias Apresentadas"
"2020","09","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","10","Número de Cirurgias Apresentadas"
"2020","09","2561492","HU Walter Cantídio (HUWC-UFC)","309","Número de Cirurgias Apresentadas"
"2020","09","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","297","Número de Cirurgias Apresentadas"
"2020","09","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","98","Número de Cirurgias Apresentadas"
"2020","09","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","266","Número de Cirurgias Apresentadas"
"2020","09","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","103","Número de Cirurgias Apresentadas"
"2020","09","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","189","Número de Cirurgias Apresentadas"
"2020","09","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","241","Número de Cirurgias Apresentadas"
"2020","09","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","586","Número de Cirurgias Apresentadas"
"2020","09","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","458","Número de Cirurgias Apresentadas"
"2020","09","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","375","Número de Cirurgias Apresentadas"
"2020","09","3654826","Hospital de Doenças Tropicais (HDT-UFT)","0","Número de Cirurgias Apresentadas"
"2020","09","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","147","Número de Cirurgias Apresentadas"
"2020","09","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","439","Número de Cirurgias Apresentadas"
"2020","09","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","0","Número de Cirurgias Apresentadas"
"2020","09","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","515","Número de Cirurgias Apresentadas"
"2020","09","6568343","Hospital Universitário de Lagarto (HUL-UFS)","239","Número de Cirurgias Apresentadas"
"2020","10","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","431","Número de Cirurgias Apresentadas"
"2020","10","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","151","Número de Cirurgias Apresentadas"
"2020","10","0003816","HU Professor Edgard Santos (Hupes-UFBA)","256","Número de Cirurgias Apresentadas"
"2020","10","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","78","Número de Cirurgias Apresentadas"
"2020","10","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","339","Número de Cirurgias Apresentadas"
"2020","10","0010510","HU da Universidade de Brasília (HUB-UnB)","1047","Número de Cirurgias Apresentadas"
"2020","10","0012505","HU Antônio Pedro (HUAP-UFF)","187","Número de Cirurgias Apresentadas"
"2020","10","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","618","Número de Cirurgias Apresentadas"
"2020","10","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","223","Número de Cirurgias Apresentadas"
"2020","10","2017644","HU Getúlio Vargas (HUGV-UFAM)","243","Número de Cirurgias Apresentadas"
"2020","10","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","2172","Número de Cirurgias Apresentadas"
"2020","10","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","600","Número de Cirurgias Apresentadas"
"2020","10","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","183","Número de Cirurgias Apresentadas"
"2020","10","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1875","Número de Cirurgias Apresentadas"
"2020","10","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","102","Número de Cirurgias Apresentadas"
"2020","10","2295415","HU Gaffree e Guinle (HUGG-Unirio)","478","Número de Cirurgias Apresentadas"
"2020","10","2332981","HU João de Barros Barreto (HUJBB-UFPA)","137","Número de Cirurgias Apresentadas"
"2020","10","2338424","HC da Universidade Federal de Goiás (HC-UFG)","309","Número de Cirurgias Apresentadas"
"2020","10","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","662","Número de Cirurgias Apresentadas"
"2020","10","2400243","HU Lauro Wanderley (HULW-UFPB)","464","Número de Cirurgias Apresentadas"
"2020","10","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","336","Número de Cirurgias Apresentadas"
"2020","10","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","454","Número de Cirurgias Apresentadas"
"2020","10","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","66","Número de Cirurgias Apresentadas"
"2020","10","2561492","HU Walter Cantídio (HUWC-UFC)","316","Número de Cirurgias Apresentadas"
"2020","10","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","300","Número de Cirurgias Apresentadas"
"2020","10","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","103","Número de Cirurgias Apresentadas"
"2020","10","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","289","Número de Cirurgias Apresentadas"
"2020","10","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","72","Número de Cirurgias Apresentadas"
"2020","10","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","198","Número de Cirurgias Apresentadas"
"2020","10","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","189","Número de Cirurgias Apresentadas"
"2020","10","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","963","Número de Cirurgias Apresentadas"
"2020","10","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","375","Número de Cirurgias Apresentadas"
"2020","10","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","499","Número de Cirurgias Apresentadas"
"2020","10","3654826","Hospital de Doenças Tropicais (HDT-UFT)","0","Número de Cirurgias Apresentadas"
"2020","10","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","151","Número de Cirurgias Apresentadas"
"2020","10","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","624","Número de Cirurgias Apresentadas"
"2020","10","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","0","Número de Cirurgias Apresentadas"
"2020","10","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","568","Número de Cirurgias Apresentadas"
"2020","10","6568343","Hospital Universitário de Lagarto (HUL-UFS)","429","Número de Cirurgias Apresentadas"
"2020","11","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","644","Número de Cirurgias Apresentadas"
"2020","11","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","236","Número de Cirurgias Apresentadas"
"2020","11","0003816","HU Professor Edgard Santos (Hupes-UFBA)","388","Número de Cirurgias Apresentadas"
"2020","11","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","55","Número de Cirurgias Apresentadas"
"2020","11","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","263","Número de Cirurgias Apresentadas"
"2020","11","0010510","HU da Universidade de Brasília (HUB-UnB)","827","Número de Cirurgias Apresentadas"
"2020","11","0012505","HU Antônio Pedro (HUAP-UFF)","236","Número de Cirurgias Apresentadas"
"2020","11","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","521","Número de Cirurgias Apresentadas"
"2020","11","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","345","Número de Cirurgias Apresentadas"
"2020","11","2017644","HU Getúlio Vargas (HUGV-UFAM)","258","Número de Cirurgias Apresentadas"
"2020","11","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","2462","Número de Cirurgias Apresentadas"
"2020","11","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","665","Número de Cirurgias Apresentadas"
"2020","11","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","165","Número de Cirurgias Apresentadas"
"2020","11","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1988","Número de Cirurgias Apresentadas"
"2020","11","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","213","Número de Cirurgias Apresentadas"
"2020","11","2295415","HU Gaffree e Guinle (HUGG-Unirio)","130","Número de Cirurgias Apresentadas"
"2020","11","2332981","HU João de Barros Barreto (HUJBB-UFPA)","121","Número de Cirurgias Apresentadas"
"2020","11","2338424","HC da Universidade Federal de Goiás (HC-UFG)","319","Número de Cirurgias Apresentadas"
